NAME,state,population_2015,population_2020,2015_to_2020_chg
76073,48,5802,6237,0.0749741468459153
76655,48,9352,8168,-0.1266039349871685
76798,48,1565,1630,0.04153354632587858
76885,48,157,234,0.49044585987261136
76903,48,32357,31429,-0.028680038322465018
76379,48,693,680,-0.018759018759018753
76070,48,656,955,0.4557926829268293
76126,48,20752,23844,0.14899768696993054
77384,48,13573,19171,0.41243645472629487
77423,48,10189,13210,0.2964962214152518
77568,48,15115,16676,0.10327489249090305
77514,48,4595,5461,0.18846572361262237
77573,48,79435,91454,0.15130609932649342
77585,48,1126,1226,0.08880994671403197
77613,48,944,1045,0.1069915254237288
77615,48,885,923,0.04293785310734455
77627,48,21442,20969,-0.022059509374125597
77630,48,28126,27279,-0.030114484818317577
77663,48,870,720,-0.1724137931034483
77707,48,17324,18867,0.08906719002539831
77801,48,16606,14853,-0.10556425388413826
77443,48,17,390,21.941176470588236
77003,48,10438,9612,-0.07913393370377464
13696,36,71,87,0.22535211267605626
13751,36,168,189,0.125
13784,36,161,215,0.3354037267080745
13794,36,25,75,2.0
13806,36,188,224,0.1914893617021276
13826,36,13,0,-1.0
13845,36,69,147,1.1304347826086958
13847,36,55,58,0.05454545454545445
13860,36,56,22,-0.6071428571428572
13902,36,6084,6162,0.012820512820512775
16743,42,4011,3898,-0.028172525554724492
16749,42,4103,4039,-0.015598342676090615
16803,42,24994,24582,-0.016483956149475842
16035,42,81,127,0.5679012345679013
16040,42,879,971,0.10466439135381123
16061,42,2458,2975,0.21033360455655004
16110,42,264,328,0.24242424242424243
16114,42,578,613,0.06055363321799301
16840,42,623,494,-0.2070626003210273
16849,42,350,166,-0.5257142857142857
16852,42,346,193,-0.44219653179190754
16876,42,333,268,-0.19519519519519524
16879,42,306,460,0.5032679738562091
16921,42,587,511,-0.12947189097103917
16922,42,1959,1800,-0.08116385911179169
16933,42,7091,6374,-0.1011140882809195
16937,42,272,146,-0.4632352941176471
16939,42,449,310,-0.3095768374164811
16943,42,446,399,-0.10538116591928248
16946,42,2397,2354,-0.017939090529829005
16825,42,326,246,-0.245398773006135
16829,42,606,765,0.2623762376237624
16843,42,410,408,-0.004878048780487809
16744,42,332,245,-0.2620481927710844
16802,42,11408,11473,0.0056977559607294115
16111,42,1444,1422,-0.015235457063711877
16113,42,354,463,0.307909604519774
16217,42,87,128,0.47126436781609193
16253,42,83,102,0.22891566265060237
16329,42,548,483,-0.11861313868613144
16362,42,1264,863,-0.317246835443038
16373,42,3298,3172,-0.03820497271073375
16404,42,3588,3286,-0.0841694537346711
16417,42,8095,8141,0.005682520074119735
16502,42,15675,15818,0.009122807017543755
16507,42,10213,9512,-0.0686380103789288
16509,42,28051,26838,-0.04324266514562758
16619,42,273,318,0.16483516483516492
16641,42,2503,2519,0.006392329204954139
16665,42,311,300,-0.03536977491961413
16667,42,1365,1483,0.08644688644688636
16668,42,3591,3381,-0.05847953216374269
16674,42,725,643,-0.11310344827586205
16678,42,2800,2456,-0.12285714285714289
16733,42,256,208,-0.1875
16734,42,206,250,0.21359223300970864
16820,42,1058,1698,0.6049149338374291
16833,42,5409,5265,-0.0266222961730449
16834,42,154,616,3.0
14767,36,2009,2224,0.10701841712294669
14770,36,2765,2761,-0.0014466546112116285
14008,36,1459,1547,0.06031528444139811
14805,36,1023,958,-0.06353861192570875
14812,36,3332,3200,-0.03961584633853543
14813,36,2478,2264,-0.08635996771589993
14861,36,1294,1153,-0.10896445131375576
14885,36,892,742,-0.16816143497757852
14001,36,9620,9324,-0.03076923076923077
14013,36,1737,1680,-0.032815198618307395
16055,42,8368,8036,-0.03967495219885275
16056,42,4609,4403,-0.04469516164026899
16115,42,3276,3369,0.028388278388278287
16120,42,2088,2450,0.17337164750957856
16130,42,1902,2089,0.09831756046267093
16148,42,16642,15949,-0.04164162961182549
16214,42,9806,10276,0.04792983887415869
16222,42,2319,2923,0.2604570935748167
16260,42,387,293,-0.24289405684754517
16314,42,5443,5240,-0.03729560903913287
16341,42,1873,1617,-0.13667912439935936
16353,42,2615,2976,0.13804971319311665
16407,42,11035,10816,-0.019845944721341158
16410,42,1664,2087,0.25420673076923084
16420,42,670,499,-0.25522388059701495
16421,42,2574,2606,0.01243201243201253
16433,42,5285,5193,-0.017407757805108837
16434,42,3072,3228,0.05078125
16613,42,1537,1277,-0.16916070266753414
16620,42,302,323,0.06953642384105962
16650,42,2073,1644,-0.20694645441389292
16677,42,314,204,-0.35031847133757965
16694,42,173,191,0.10404624277456653
16726,42,518,572,0.10424710424710426
16001,42,39816,38363,-0.036492867189069744
16022,42,366,383,0.04644808743169393
16027,42,267,276,0.03370786516853941
16052,42,2463,2544,0.032886723507917104
16054,42,371,344,-0.07277628032345018
16671,42,495,472,-0.04646464646464643
16651,42,5977,5818,-0.026601974234565784
16662,42,5926,5967,0.006918663516706003
16664,42,2046,2156,0.053763440860215006
16673,42,5293,5385,0.017381447194407817
16689,42,435,477,0.096551724137931
16693,42,4376,4066,-0.07084095063985374
16695,42,1042,1213,0.16410748560460653
16701,42,17852,17072,-0.04369258346403759
16740,42,1052,1036,-0.01520912547528519
16046,42,15464,17044,0.10217278841179511
16051,42,3097,2896,-0.06490151759767515
16057,42,14386,14434,0.0033365772278604044
16059,42,7775,8278,0.06469453376205792
16063,42,6712,7248,0.07985697258641244
16020,42,1179,1006,-0.14673452078032234
16036,42,223,322,0.4439461883408071
16844,42,2962,2623,-0.11444969615124911
16859,42,457,465,0.017505470459518557
16865,42,2215,1763,-0.20406320541760725
15756,42,244,171,-0.2991803278688525
15352,42,808,939,0.16212871287128716
15239,42,21564,20523,-0.04827490261547018
15310,42,291,242,-0.16838487972508587
15338,42,1515,1789,0.18085808580858087
15848,42,1138,954,-0.16168717047451675
15853,42,6284,6379,0.015117759388924235
15764,42,185,143,-0.22702702702702704
15779,42,503,679,0.3499005964214712
15781,42,70,86,0.22857142857142865
05050,50,124,138,0.11290322580645151
05141,50,98,206,1.1020408163265305
05405,50,4333,3469,-0.19939995384260323
05408,50,9724,9430,-0.030234471410942043
05439,50,1644,1450,-0.11800486618004868
05447,50,75,86,0.14666666666666672
05485,50,40,108,1.7000000000000002
05740,50,0,22,inf
05850,50,125,249,0.992
05862,50,341,451,0.32258064516129026
05901,50,18,17,-0.05555555555555558
06807,09,7005,7176,0.02441113490364022
06810,09,51877,52578,0.013512732039246744
06820,09,21392,21752,0.016828721017202675
06897,09,18659,18405,-0.013612733801382726
06604,09,30464,26858,-0.11836922268907568
06469,09,3204,2915,-0.09019975031210992
06475,09,10213,10072,-0.013805933614021382
06484,09,40783,41162,0.009293087806193867
06612,09,7619,7447,-0.02257514109463188
06615,09,17982,18501,0.028862195528862156
06712,09,9678,9667,-0.001136598470758421
06831,09,14905,15240,0.022475679302247586
06851,09,27957,27028,-0.03322960260399899
06853,09,3642,3969,0.0897858319604612
06854,09,29319,29895,0.019645963368464026
06878,09,8317,8214,-0.012384273175423788
06903,09,14955,14650,-0.020394516883985303
06403,09,6008,6185,0.029460719041278338
06415,09,16784,16518,-0.01584842707340328
06422,09,7349,7196,-0.02081915906926113
06441,09,5139,5417,0.054096127651294124
06468,09,19807,19492,-0.015903468470742643
06488,09,19790,19619,-0.00864072764022239
06492,09,45154,44428,-0.0160783097842937
06607,09,7824,9456,0.20858895705521463
06754,09,1692,1808,0.0685579196217494
06755,09,910,953,0.04725274725274731
06255,09,4783,4335,-0.09366506376750994
06256,09,2354,2235,-0.05055225148683096
06262,09,512,780,0.5234375
06268,09,11136,10598,-0.04831178160919536
06339,09,8214,8729,0.06269783296810316
06377,09,2710,3073,0.1339483394833949
06382,09,11727,11331,-0.033768227168073706
06385,09,15582,15302,-0.017969451931716063
06118,09,26492,26073,-0.015816095425033927
06239,09,10686,11356,0.06269885831929622
15692,42,973,852,-0.12435765673175747
15714,42,5162,4509,-0.1265013560635413
15723,42,36,12,-0.6666666666666667
15218,42,13860,13495,-0.026334776334776322
15235,42,33671,34339,0.019839030619821285
15320,42,5035,5157,0.024230387288977084
15321,42,1557,1497,-0.038535645472061675
15325,42,548,341,-0.3777372262773723
15334,42,224,251,0.12053571428571419
15348,42,282,186,-0.34042553191489366
06470,09,16640,16359,-0.016887019230769185
06472,09,6690,7111,0.06292974588938716
06480,09,9447,9301,-0.015454641685191062
06511,09,51147,53859,0.05302363775001462
06513,09,40635,39403,-0.030318690783807112
06514,09,27394,27159,-0.008578520843980475
06524,09,5533,5492,-0.007410084944876161
06605,09,23461,24541,0.046033843399684526
06608,09,13849,14169,0.023106361470142334
06611,09,36571,35907,-0.0181564627710481
06702,09,3002,3043,0.013657561625582959
06750,09,1485,936,-0.36969696969696975
06752,09,1679,1792,0.06730196545562839
06756,09,2798,2834,0.012866333095068017
06770,09,31831,31396,-0.013665923156671145
06783,09,2271,2108,-0.0717745486569793
06791,09,5584,5428,-0.027936962750716332
06512,09,29113,28682,-0.014804382921718817
06516,09,55189,54666,-0.00947652611933536
06517,09,14665,14086,-0.03948175929082853
06018,09,2637,2982,0.13083048919226403
06035,09,8002,7977,-0.0031242189452637126
06226,09,19765,19429,-0.016999747027574008
06051,09,30415,30618,0.006674338319907935
06096,09,12564,12732,0.013371537726838634
06234,09,8294,8311,0.002049674463467488
06264,09,79,137,0.7341772151898733
06335,09,6761,5954,-0.11936104126608493
06336,09,26,159,5.115384615384615
06365,09,4729,4644,-0.017974201733981787
06373,09,469,246,-0.47547974413646055
06409,09,576,729,0.265625
06423,09,5211,5439,0.04375359815774327
06424,09,12851,12674,-0.013773247218115348
06442,09,2942,2374,-0.1930659415363698
06447,09,6439,6351,-0.013666718434539482
06483,09,16545,16469,-0.0045935327893623645
06704,09,26014,26209,0.007495963711847464
06705,09,27207,24910,-0.08442680192597496
06710,09,10178,9740,-0.043033994890941285
06716,09,16717,16611,-0.00634085063109413
06010,09,60554,60039,-0.008504805628034462
06016,09,6601,6769,0.02545068928950167
06013,09,9499,9678,0.018844088851458052
06039,09,1707,1678,-0.01698886936145283
06071,09,11606,11019,-0.050577287609857025
06073,09,5925,5756,-0.028523206751054797
06081,09,1302,1810,0.39016897081413204
06082,09,44587,43952,-0.01424181936438873
95007,06,715,395,-0.4475524475524476
95014,06,62346,61480,-0.013890225515670651
95033,06,9772,9910,0.014121981170691855
95039,06,1558,1209,-0.22400513478818995
95112,06,60130,59959,-0.002843838350241157
95126,06,33842,37063,0.0951775899769518
95134,06,18743,30499,0.6272208291095343
95202,06,6067,6607,0.08900609856601283
95209,06,42154,44325,0.05150163685534004
95222,06,4981,5418,0.08773338687010646
00715,72,3586,2846,-0.20635805911879535
00717,72,17704,15115,-0.14623813827383647
00767,72,36340,32867,-0.09556962025316451
00603,72,52408,45652,-0.12891161654709204
00622,72,7425,6505,-0.12390572390572385
00647,72,5740,5708,-0.0055749128919860835
00664,72,15974,14405,-0.09822211093026167
00667,72,24968,22721,-0.0899951938481256
00690,72,5565,5900,0.06019766397124893
00698,72,39395,34449,-0.12554892752887425
00728,72,41337,39204,-0.051600261267145675
00729,72,53439,50721,-0.050861730197047095
00751,72,22777,20662,-0.09285682925758443
00769,72,39670,38500,-0.02949331988908499
00795,72,46450,43475,-0.06404736275565126
00925,72,6899,6365,-0.07740252210465282
00979,72,15234,17022,0.1173690429302876
00983,72,39407,32735,-0.1693100210622478
00624,72,24628,21031,-0.14605327269774238
00656,72,20414,17984,-0.11903595571666503
00660,72,16845,15731,-0.06613238349658657
00662,72,42499,39017,-0.0819313395609308
00674,72,42358,38218,-0.09773832569998586
00683,72,32569,28710,-0.11848690472535228
00718,72,26547,25543,-0.03781971597543976
00921,72,37696,30663,-0.18657151952461803
00772,72,21478,18919,-0.1191451718037061
00913,72,8122,7225,-0.11044077813346465
00923,72,26591,23811,-0.10454665112256023
00949,72,78552,71371,-0.09141715042264997
00969,72,43021,40402,-0.060877245996141416
00985,72,33653,31388,-0.06730454937152708
00602,72,40260,37083,-0.07891207153502233
00676,72,38999,35621,-0.08661760557963027
00682,72,32431,30212,-0.06842218864666527
00704,72,8007,7641,-0.04571000374672163
00707,72,11701,10514,-0.10144432099820533
00765,72,8993,8402,-0.06571778049594124
00730,72,34965,29075,-0.1684541684541685
00738,72,33205,28329,-0.14684535461526882
00754,72,39651,36309,-0.08428539002799429
00782,72,18530,17310,-0.06583917970858066
00791,72,50809,47675,-0.061681985475014245
00794,72,30215,28088,-0.07039549892437535
00907,72,17382,15641,-0.10016108618110686
00909,72,5616,4855,-0.135505698005698
00912,72,5979,5868,-0.018564977420973405
00918,72,16552,14902,-0.0996858385693572
00927,72,14447,13490,-0.06624212639302274
96708,15,10110,10889,0.0770524233432246
96710,15,222,181,-0.18468468468468469
96737,15,4302,4803,0.11645746164574611
96747,15,940,1148,0.22127659574468095
96757,15,756,566,-0.2513227513227513
96759,15,431,1345,2.120649651972158
96764,15,626,684,0.09265175718849838
96780,15,760,659,-0.1328947368421053
96790,15,9581,9076,-0.052708485544306405
96816,15,50378,50300,-0.0015482948906269112
95466,06,864,943,0.09143518518518512
95490,06,12661,13731,0.0845114919832557
95551,06,1782,1601,-0.10157126823793494
95562,06,3438,3412,-0.0075625363583479155
95587,06,157,62,-0.6050955414012739
95601,06,137,136,-0.007299270072992692
95620,06,21267,22312,0.04913716085954767
95132,06,40518,42726,0.05449429883014956
95135,06,21766,22509,0.03413580814113759
95136,06,42725,48492,0.1349795201872439
95212,06,26433,28281,0.06991260923845188
95227,06,814,734,-0.09828009828009832
95305,06,40,0,-1.0
95312,06,267,206,-0.22846441947565543
95313,06,1053,1166,0.10731244064577394
95317,06,990,1085,0.09595959595959602
95404,06,41268,38462,-0.06799457206552295
95415,06,1245,1273,0.02248995983935753
95420,06,611,235,-0.6153846153846154
95445,06,1728,1989,0.15104166666666674
95449,06,1708,1393,-0.18442622950819676
95974,06,63,0,-1.0
95005,06,6733,7731,0.1482251596613693
95008,06,46054,47886,0.03977938941242898
95018,06,7632,6348,-0.16823899371069184
95020,06,60203,63522,0.05513014301612884
95041,06,222,349,0.572072072072072
95051,06,55470,59209,0.0674058049396069
95064,06,9385,10622,0.13180607352157692
95065,06,8804,8164,-0.072694229895502
95110,06,19682,20004,0.016360126003454933
95111,06,62157,61183,-0.015669996943224462
95124,06,49402,52049,0.05358082668717867
95125,06,54563,54076,-0.008925462309623766
95131,06,29995,32096,0.0700450075012502
95133,06,28392,28158,-0.008241758241758212
95215,06,23824,25473,0.06921591672263272
95223,06,2780,2602,-0.06402877697841725
95224,06,193,195,0.010362694300518172
95303,06,754,1019,0.35145888594164454
95318,06,467,271,-0.41970021413276226
95321,06,3432,3544,0.03263403263403264
95327,06,8202,8542,0.04145330407217762
95340,06,35309,36402,0.03095528052337926
95348,06,33442,34302,0.02571616530111842
95571,06,237,124,-0.47679324894514763
95240,06,47250,49439,0.04632804232804233
95366,06,16848,18728,0.1115859449192782
95367,06,24173,24976,0.03321888056923017
72379,05,51,13,-0.7450980392156863
72389,05,314,417,0.3280254777070064
72392,05,421,664,0.5771971496437054
72425,05,373,299,-0.19839142091152817
72430,05,429,345,-0.19580419580419584
72438,05,2311,2580,0.11639982691475548
72458,05,782,590,-0.24552429667519182
72460,05,859,588,-0.3154831199068685
72464,05,48,132,1.75
72473,05,2581,2297,-0.11003487020534675
96145,06,2872,2664,-0.07242339832869082
96707,15,45771,46529,0.01656070437613333
96741,15,5770,6603,0.14436741767764305
96743,15,13294,13517,0.016774484729953354
96760,15,2645,3038,0.14858223062381848
96768,15,17825,18592,0.04302945301542782
96770,15,823,493,-0.4009720534629405
96771,15,7073,7736,0.09373674536971577
96772,15,2126,2693,0.266698024459078
96777,15,1501,2265,0.5089940039973351
96793,15,31366,34619,0.10371102467640125
96021,06,16122,14970,-0.07145515444733908
96074,06,223,109,-0.5112107623318385
96750,15,3616,3386,-0.06360619469026552
96819,15,55043,51179,-0.07019966208237194
96863,15,51,51,0.0
96121,06,298,298,0.0
96766,15,17608,18584,0.05542935029532026
96112,06,266,210,-0.21052631578947367
96719,15,2423,1378,-0.4312835328105654
96791,15,7361,7303,-0.007879364216818341
96744,15,52221,51830,-0.007487409279791635
96817,15,57405,54378,-0.0527305983799321
96049,06,76,87,0.14473684210526305
96111,06,40,111,1.775
96129,06,123,301,1.4471544715447155
96135,06,15,280,17.666666666666668
96726,15,862,332,-0.6148491879350348
96765,15,633,240,-0.6208530805687205
96853,15,588,475,-0.19217687074829937
96857,15,2889,2918,0.01003807545863622
96859,15,134,0,-1.0
96860,15,1848,1898,0.027056277056277
04456,23,2931,2954,0.007847151142954534
04475,23,446,584,0.3094170403587444
04488,23,1220,1360,0.11475409836065564
04496,23,3787,3985,0.05228412991814091
04530,23,10854,10974,0.011055831951354289
04537,23,2020,1609,-0.20346534653465342
04555,23,1557,1552,-0.0032113037893384266
04572,23,5013,5044,0.0061839218033112875
04606,23,1094,1346,0.2303473491773309
04612,23,450,572,0.2711111111111111
72617,05,171,356,1.0818713450292399
72060,05,338,629,0.8609467455621302
72134,05,353,423,0.19830028328611893
72205,05,23798,21946,-0.07782166568619209
72374,05,836,609,-0.27153110047846885
72454,05,5061,4642,-0.08278996245801229
72140,05,423,399,-0.05673758865248224
72204,05,29696,30204,0.01710668103448265
72013,05,2192,2142,-0.022810218978102204
72863,05,1443,2042,0.415107415107415
72843,05,2678,2481,-0.07356235997012694
72847,05,2650,2983,0.12566037735849056
72858,05,3612,3713,0.02796234772978967
72930,05,382,184,-0.5183246073298429
72932,05,2182,1587,-0.27268560953253895
72943,05,2391,2370,-0.008782936010037656
72951,05,1115,837,-0.24932735426008967
72955,05,228,778,2.412280701754386
72958,05,7576,6762,-0.10744456177402328
72132,05,3569,2849,-0.20173718128327267
72142,05,2631,2235,-0.1505131128848347
72143,05,36782,35978,-0.021858517753248874
72206,05,24377,23228,-0.04713459408458798
72327,05,1684,1555,-0.07660332541567694
72332,05,43,155,2.604651162790698
72335,05,19462,18167,-0.06653992395437258
72359,05,520,437,-0.1596153846153846
72360,05,6258,5411,-0.13534675615212532
72396,05,13324,12430,-0.06709696787751429
72404,05,24613,29937,0.21630845488156658
72424,05,72,69,-0.04166666666666663
72428,05,78,97,0.2435897435897436
72433,05,2965,2713,-0.084991568296796
72038,05,46,35,-0.23913043478260865
72039,05,2297,2280,-0.0074009577710056895
72210,05,15083,15981,0.0595372273420407
72227,05,11683,12123,0.03766155953094241
72324,05,2058,2334,0.13411078717201175
72340,05,81,155,0.9135802469135803
72390,05,8900,7744,-0.12988764044943824
72003,05,908,834,-0.08149779735682816
72006,05,2782,2369,-0.14845434938892887
72736,05,6298,7417,0.17767545252461092
72136,05,1221,1781,0.45864045864045866
72857,05,1329,1603,0.20617005267118138
72950,05,314,677,1.1560509554140128
72626,05,1164,1608,0.38144329896907214
72440,05,211,270,0.2796208530805686
72517,05,472,207,-0.5614406779661016
18351,42,431,549,0.27378190255220414
18356,42,138,58,-0.5797101449275363
18407,42,13528,13629,0.007465996451803569
18420,42,41,41,0.0
18425,42,1531,1059,-0.30829523187459174
18433,42,6615,6128,-0.07362055933484501
18360,42,27228,27759,0.01950198325253405
18372,42,3192,2926,-0.08333333333333337
18403,42,7178,6768,-0.0571189746447478
18413,42,75,189,1.52
18218,42,2222,2164,-0.026102610261026116
18220,42,391,221,-0.4347826086956522
18101,42,4013,4738,0.1806628457513082
18321,42,1499,1642,0.09539693128752491
18327,42,563,577,0.0248667850799289
18034,42,8682,9396,0.08223911541119566
18054,42,4461,4909,0.10042591347231555
18846,42,958,951,-0.007306889352818424
18848,42,9099,8703,-0.04352126607319484
18853,42,4044,4332,0.07121661721068251
18923,42,944,1235,0.3082627118644068
18930,42,2657,2454,-0.0764019570944674
18951,42,34500,35331,0.0240869565217392
18970,42,764,665,-0.12958115183246077
18812,42,1782,1640,-0.07968574635241299
18823,42,232,194,-0.1637931034482759
18837,42,3062,2899,-0.0532331809274984
18844,42,1992,1944,-0.02409638554216864
18925,42,6420,6825,0.06308411214953269
18932,42,520,311,-0.40192307692307694
18955,42,1636,1414,-0.13569682151589246
18972,42,3656,3220,-0.11925601750547044
18977,42,3868,4395,0.13624612202688735
18058,42,9874,9615,-0.026230504354871398
18062,42,24932,26788,0.07444248355527039
18063,42,487,378,-0.22381930184804932
18077,42,2398,2279,-0.04962468723936608
18219,42,1493,1340,-0.10247823174815807
18222,42,9215,9926,0.07715680954964732
18235,42,19038,18904,-0.007038554470007341
18239,42,228,210,-0.07894736842105265
18246,42,162,334,1.0617283950617282
18252,42,11279,10720,-0.04956113130596684
18256,42,389,368,-0.05398457583547556
18336,42,3986,3800,-0.04666332162568987
18347,42,2286,2932,0.2825896762904636
18354,42,793,1201,0.514501891551072
18231,42,475,429,-0.09684210526315784
18234,42,507,404,-0.20315581854043396
18240,42,3729,3806,0.020648967551622377
18255,42,4392,4411,0.00432604735883424
18301,42,29843,29694,-0.0049927956304660626
18332,42,3105,3309,0.06570048309178733
18343,42,4323,4010,-0.07240342354846174
18439,42,433,526,0.21478060046189373
21610,24,326,412,0.2638036809815951
21645,24,971,1345,0.3851699279093719
21014,24,36124,35668,-0.012623186801018704
21035,24,8352,8315,-0.004430076628352486
28173,37,49606,58565,0.18060315284441408
28205,37,46904,50461,0.0758357496162374
28214,37,36328,40105,0.10396939000220207
28307,37,18110,17245,-0.047763666482606326
28315,37,13478,13804,0.02418756492061136
28318,37,4953,3644,-0.26428427215828787
28320,37,9490,9524,0.003582718651211847
28333,37,10418,11218,0.07679017085813022
28730,37,9211,9632,0.04570622082292908
28480,37,2540,2592,0.020472440944881987
28715,37,25243,26451,0.047854850849740505
28716,37,17025,18095,0.06284875183553607
28729,37,3182,3534,0.1106222501571339
28732,37,16848,18575,0.10250474833808165
28733,37,40,34,-0.15000000000000002
28001,37,26717,26998,0.010517647939514152
28007,37,687,616,-0.10334788937409023
28018,37,5408,4196,-0.22411242603550297
28020,37,1856,2604,0.4030172413793103
28025,37,51996,55540,0.06815908916070468
28072,37,1157,1313,0.1348314606741574
28432,37,2370,1371,-0.4215189873417722
28394,37,5428,6110,0.12564480471628592
28395,37,2524,2171,-0.13985736925515058
28411,37,33492,38112,0.13794338946614126
28436,37,1972,1935,-0.018762677484786994
28441,37,3901,3352,-0.14073314534734682
28443,37,18539,24778,0.3365337936242516
28452,37,977,723,-0.2599795291709315
28458,37,6672,6357,-0.04721223021582732
28463,37,9351,8732,-0.06619612875628278
28479,37,5927,7138,0.20431921714189305
28510,37,1285,1395,0.08560311284046684
28512,37,3190,3305,0.036050156739811934
28515,37,2537,2787,0.09854158454867945
28421,37,1423,1893,0.33028812368236116
28422,37,7725,8598,0.11300970873786409
28423,37,2560,2791,0.09023437500000009
28430,37,1479,2250,0.5212981744421907
28445,37,7148,7288,0.019585898153329673
28448,37,1045,621,-0.4057416267942584
28449,37,1902,2141,0.1256572029442693
28468,37,4434,4388,-0.010374379792512434
28745,37,732,440,-0.3989071038251366
28751,37,3204,3812,0.18976279650436956
28752,37,30743,31690,0.030803760205575292
28768,37,7619,7923,0.03990024937655856
28805,37,18010,19600,0.08828428650749576
28906,37,18542,19665,0.06056520332218751
28077,37,427,552,0.2927400468384076
28097,37,5458,6085,0.11487724441187241
28103,37,10727,11233,0.04717069078027403
28105,37,42704,47292,0.10743724241288866
28110,37,51834,54912,0.05938187290195618
28124,37,6115,6794,0.11103843008994274
19150,42,25031,22916,-0.08449522591985936
19345,42,752,668,-0.11170212765957444
19373,42,4701,4389,-0.06636885768985323
19380,42,50400,50501,0.0020039682539683135
26384,54,916,589,-0.35698689956331875
26405,54,1185,1202,0.014345991561181437
26438,54,275,41,-0.850909090909091
26448,54,1199,1412,0.1776480400333611
26585,54,554,386,-0.30324909747292417
26662,54,1210,1108,-0.08429752066115703
26678,54,1234,1334,0.08103727714748787
26036,54,563,436,-0.22557726465364125
26101,54,30240,28644,-0.05277777777777781
26138,54,259,62,-0.7606177606177607
26148,54,254,281,0.10629921259842523
26164,54,8240,7690,-0.066747572815534
26181,54,6088,6821,0.12040078843626811
26205,54,3302,3469,0.05057540884312539
26208,54,821,865,0.0535931790499391
26209,54,160,168,0.050000000000000044
26228,54,19,0,-1.0
26261,54,2713,2855,0.05234058238112782
26337,54,1125,1313,0.1671111111111112
26339,54,227,173,-0.23788546255506604
26342,54,296,194,-0.3445945945945946
26376,54,481,467,-0.029106029106029108
26377,54,609,866,0.42200328407224963
26404,54,365,541,0.4821917808219178
26075,54,477,558,0.16981132075471694
26104,54,16530,16228,-0.01826981246218995
26105,54,12020,11659,-0.030033277870216257
26146,54,998,995,-0.0030060120240480437
26039,54,921,542,-0.4115092290988056
26033,54,2850,1733,-0.39192982456140346
26035,54,2512,1815,-0.27746815286624205
26038,54,2737,3580,0.30800146145414686
26047,54,6250,6175,-0.01200000000000001
26050,54,1502,1659,0.10452729693741669
26059,54,2437,2806,0.15141567501025843
26134,54,1044,908,-0.13026819923371646
26151,54,552,673,0.2192028985507246
26160,54,1009,1034,0.024777006937561907
26187,54,5955,6169,0.03593618807724597
26222,54,350,244,-0.3028571428571428
26236,54,0,125,inf
26237,54,563,461,-0.18117229129662527
26238,54,934,784,-0.16059957173447537
26241,54,14645,13352,-0.08828951860703316
26273,54,1801,1841,0.02220988339811214
26283,54,1886,1794,-0.04878048780487809
26288,54,3904,3456,-0.11475409836065575
26298,54,71,93,0.3098591549295775
26361,54,242,97,-0.5991735537190083
26362,54,3523,3301,-0.06301447629860912
26372,54,900,618,-0.31333333333333335
26415,54,4251,3911,-0.07998118089861206
26574,54,582,594,0.020618556701030855
26581,54,1064,883,-0.17011278195488722
26586,54,205,253,0.23414634146341462
17007,42,5787,5888,0.017452911698634832
17013,42,35116,36627,0.043028818772069766
17018,42,4475,4299,-0.03932960893854753
17023,42,3726,3405,-0.08615136876006446
27890,37,2505,2686,0.072255489021956
27958,37,10304,12364,0.19992236024844723
27101,37,18641,19888,0.0668955528136903
27283,37,2782,3007,0.08087706685837537
27834,37,54990,59049,0.07381342062193119
27873,37,493,370,-0.24949290060851925
27925,37,4036,3902,-0.03320118929633298
27973,37,1246,1178,-0.054574638844301804
27110,37,2020,2754,0.36336633663366347
27201,37,61,82,0.34426229508196715
27205,37,34654,36294,0.04732498412881636
27332,37,30344,33465,0.10285394147113114
27340,37,68,15,-0.7794117647058824
27517,37,23613,24928,0.05568966247406082
27518,37,20923,18397,-0.12072838503082728
27519,37,47083,58178,0.2356476860013168
27523,37,11578,14946,0.2908965278977371
27527,37,19510,27711,0.4203485392106612
27531,37,466,750,0.609442060085837
27537,37,25678,23894,-0.06947581587351037
27539,37,22099,23488,0.06285352278383627
27556,37,239,287,0.2008368200836821
27574,37,14742,14527,-0.014584181250847927
27617,37,16503,19048,0.15421438526328557
27709,37,909,1115,0.22662266226622663
27825,37,62,87,0.403225806451613
27861,37,87,94,0.08045977011494254
27879,37,256,347,0.35546875
27881,37,159,55,-0.6540880503144655
27978,37,147,268,0.8231292517006803
27577,37,24671,26352,0.06813667869158113
27016,37,1747,1440,-0.1757298225529479
27326,37,3012,3253,0.08001328021248333
27356,37,3384,2974,-0.12115839243498816
27408,37,18059,17063,-0.05515255551248688
27504,37,15074,14734,-0.02255539339259649
27513,37,42637,46660,0.09435466848042773
27520,37,39363,43170,0.0967151893910525
27525,37,14184,14088,-0.006768189509306244
27530,37,39504,38229,-0.03227521263669497
27534,37,32948,31139,-0.05490469831249245
27536,37,16160,16171,0.000680693069306848
27540,37,33221,41097,0.23707895608199636
27560,37,26187,37830,0.44460992095314467
27587,37,59691,73345,0.22874470188135554
27866,37,620,908,0.46451612903225814
27892,37,14281,14068,-0.014914921924235047
27924,37,2397,3465,0.44555694618272845
27928,37,2136,1844,-0.13670411985018727
27935,37,1600,1853,0.15812500000000007
27937,37,4256,4205,-0.011983082706766957
